correct,questions,responses,rt,time_elapsed,trial_index,trial_type,pid
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""somewhat""]",8718.0,639035,45,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",7310.0,953579,59,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",13502.0,1105275,73,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",6670.0,1243972,87,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",5903.0,1376564,101,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",8414.0,1497853,115,survey-multi-choice,61
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",4678.0,1620789,129,survey-multi-choice,61
"[True, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",4997.0,1716749,142,survey-multi-choice,61
"[True, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",5434.0,1774239,157,survey-multi-choice,61
"[True, True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?"",""What color is Player B's court?""]","[""q (yes)"",""p (no)"",""blue""]",24317.0,143076,3,survey-multi-choice,62
"[True, False, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""somewhat""]",12724.0,325789,29,survey-multi-choice,62
"[False, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #E3B643'><b>Player Y</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",10473.0,427783,43,survey-multi-choice,62
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",5354.0,516179,57,survey-multi-choice,62
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",6414.0,611538,71,survey-multi-choice,62
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",5475.0,708126,85,survey-multi-choice,62
"[True, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",3794.0,799198,99,survey-multi-choice,62
"[True, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",5118.0,897421,113,survey-multi-choice,62
"[True, False, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""certain""]",5985.0,994800,127,survey-multi-choice,62
"[True, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",5405.0,1087937,140,survey-multi-choice,62
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""very""]",6200.0,1157305,155,survey-multi-choice,62
"[True, False, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?"",""What color is Player B's court?""]","[""q (yes)"",""q (yes)"",""blue""]",275867.0,385253,3,survey-multi-choice,63
"[True, True, True]","[""Which key should you press if you think the ball\nwill bounce off the back wall and then fly through\nthe hole in the center wall?"",""Which key should you press if you think the ball will\nbounce off the center wall, then the back wall,\nand then fly through the hole in the center wall?"",""What color is Player B's court?""]","[""q (yes)"",""p (no)"",""blue""]",11327.0,415839,5,survey-multi-choice,63
"[False, False, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Player B</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""not at all""]",18179.0,578436,31,survey-multi-choice,63
"[True, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""not at all""]",7952.0,632891,45,survey-multi-choice,63
"[True, False, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""very""]",9842.0,691875,59,survey-multi-choice,63
"[False, True, True]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #E3B643'><b>Player Y</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""certain""]",9031.0,746091,73,survey-multi-choice,63
"[False, False, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #4C4FE1'><b>Player B</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""somewhat""]",8315.0,807835,87,survey-multi-choice,63
"[True, False, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #53BA42'><b>Player G</b></span>"",""<span style='color: #E3B643'><b>Player Y</b></span>"",""somewhat""]",8637.0,862744,101,survey-multi-choice,63
"[False, True, False]","[""Which player is trying to get the ball <b>into</b> the hole?"",""Which player is trying to <b>avoid</b> the hole?"",""How confident are you in your response to the previous two questions?""]","[""<span style='color: #E3B643'><b>Player Y</b></span>"",""<span style='color: #4C4FE1'><b>Player B</b></span>"",""somewhat""]",6612.0,919280,115,survey-multi-choice,63
